source,target,x,y,slat,slng,tlat,tlng,label,mid_x,mid_y
724,1038,-1.225872202,-12.79816614,27.99279,120.64931,27.9897,120.63813,-1,27.994554579966323,120.63662441498319
724,1184,-2.262547885,-17.5967391,27.99279,120.64931,27.982012,120.645724,-1,27.990803190363362,120.65275680331753
1298,2055,-46.91178125,0.606091512,28.01943,120.636564,28.02288,120.63142,-1,28.02646435607571,120.64822032843621
14,1614,-43.12152988,10.99473483,28.02496,120.66541,28.02662,120.65948,-1,28.02646435607571,120.64822032843621
2446,2471,3.29707895,10.61588376,27.98763,120.66308,28.00877,120.66836,-1,28.002290893566702,120.6712867918639
633,1470,17.19181292,25.79923423,27.98491,120.70392,27.97225,120.68006,-1,27.98019494043322,120.67445415667837
2298,2405,18.84868944,-1.254582575,27.92952,120.68107,27.96984,120.68551,-1,27.94376377530121,120.6807762915662
234,2834,-13.93222663,-25.71349834,28.01828,120.62547,28.00969,120.59728,-1,28.016462121890555,120.61551500621884
347,2848,26.17533205,29.56544889,27.98785,120.71681,27.965369,120.686131,-1,27.976299458955218,120.69459687686565
522,1021,14.92736551,-42.49820184,27.95536,120.60011,27.96668,120.62461,-1,27.963814004726906,120.59917123319326
812,1145,-39.94769552,13.21206833,28.01375,120.6551,28.024208,120.653538,-1,28.02646435607571,120.64822032843621
48,1230,-20.0406716,37.31978719,28.01947,120.67661,28.02816,120.65689,-1,28.02646435607571,120.64822032843621
675,1570,31.34505832,-36.47276548,27.91318,120.6689,27.91065,120.6401,-1,27.910377117283947,120.66762170576135
2149,2353,19.66830968,7.856066866,27.98472,120.69611,27.973777,120.682079,-1,27.98019494043322,120.67445415667837
72,2668,16.46042504,-34.91243387,27.97367,120.59704,27.94903,120.59549,-1,27.963814004726906,120.59917123319326
575,1569,3.983440628,7.703082401,27.98117,120.66776,27.984146,120.678225,-1,27.98019494043322,120.67445415667837
1357,2847,-31.29103209,-39.37192366,28.05143,120.60047,28.041041,120.588459,-1,28.044052805114628,120.59764638977073
1369,1582,10.62054589,12.59612469,27.98473,120.6773,27.96936,120.67444,-1,27.98019494043322,120.67445415667837
1398,2575,-28.17118811,-37.22584724,28.02438,120.60303,28.02926,120.59028,-1,28.02754658695652,120.5927625666996
906,2629,-23.28151955,37.68250447,28.01211,120.69386,28.024983,120.66739,-1,28.01665533166333,120.68395215130259
43,1432,-25.88082672,0.338715377,28.023236,120.644174,28.00892,120.62295,-1,28.013442647701144,120.63344099195398
2099,2142,15.40319603,27.82293619,27.99084,120.68506,27.98684,120.71242,-1,27.997167498855806,120.6965559652936
449,552,32.52152093,-7.179550879,27.93173,120.70133,27.96536,120.74141,-1,27.94569042978723,120.70458875957449
35,691,-29.15574685,-56.89190381,28.06905,120.57281,28.05782,120.58736,-1,28.06240307891061,120.60650673393843
490,1058,-15.80019747,-8.485343373,28.00307,120.6298,28.04752,120.63044,-1,28.02646435607571,120.64822032843621
1749,2351,17.64130179,-41.56201893,27.97581,120.57281,27.95215,120.60432,-1,27.963814004726906,120.59917123319326
464,2022,13.46177546,-10.05234406,27.9659,120.64111,27.94096,120.64958,-1,27.974714922237407,120.64213955798085
217,2960,-8.384084237,-32.37127165,28.01578,120.59444,28.017,120.583,-1,28.02754658695652,120.5927625666996
408,2188,-44.1965761,-4.630852967,28.05042,120.6339,28.02031,120.62527,-1,28.02620499278847,120.62795083653852
604,865,-37.25568398,-30.70950931,28.015777,120.594444,28.0464,120.604,-1,28.032579904438965,120.61508961282372
687,1025,9.507149718,32.6332383,28.006318,120.696659,27.992,120.69598,-1,27.997167498855806,120.6965559652936
201,936,-48.16303845,-1.5865365,28.0203,120.625,28.02145,120.63334,-1,28.013442647701144,120.63344099195398
741,959,-10.24257024,8.375055778,27.95095,120.65688,28.009115,120.657413,-1,27.990803190363362,120.65275680331753
1801,1991,-7.034397206,38.06913299,27.99838,120.67269,28.00104,120.67237,-1,28.002290893566702,120.6712867918639
27,566,14.7210135,43.70191952,28.00949,120.71444,28.0085,120.68531,-1,27.997167498855806,120.6965559652936
617,815,-10.65249071,-37.04258885,28.013371,120.594287,28.022225,120.579329,-1,28.02754658695652,120.5927625666996
1698,1855,11.95538483,14.61622539,27.95861,120.665556,27.98606,120.67631,-1,27.98019494043322,120.67445415667837
1103,2788,8.737279083,-18.94879596,27.97694,120.62826,27.96243,120.65546,-1,27.974714922237407,120.64213955798085
779,2453,-37.23905985,-38.7961421,28.03387,120.594038,28.04644,120.60417,-1,28.044052805114628,120.59764638977073
1799,2074,8.171589324,24.39876097,27.99461,120.68409,27.986124,120.709577,-1,27.997167498855806,120.6965559652936
872,2420,2.976994555,-12.08950284,27.98477,120.64882,27.98362,120.61785,-1,27.974714922237407,120.64213955798085
481,2432,-4.438804856,-33.27107088,28.00644,120.59212,27.99839,120.59856,-1,28.00422358593749,120.59381447265628
1110,2479,37.6514363,-2.397750852,27.946867,120.69923,27.95756,120.72822,-1,27.94569042978723,120.70458875957449
895,1759,-61.60294946,14.00814587,28.03688,120.73858,28.018481,120.682668,-1,28.01665533166333,120.68395215130259
431,1057,-1.795332783,30.86572933,28.00412,120.6803,28.00859,120.67718,-1,28.002290893566702,120.6712867918639
487,545,3.475457939,14.67691316,27.98776,120.67428,27.96676,120.65937,-1,27.98019494043322,120.67445415667837
943,2366,27.40410696,26.73993263,27.98369,120.71502,27.97973,120.67677,-1,27.976299458955218,120.69459687686565
1321,2896,3.838576753,34.51139595,27.99863,120.68954,28.00594,120.69008,-1,27.997167498855806,120.6965559652936
2890,2899,-56.84588599,1.988115112,28.02424,120.6348,28.02802,120.65472,-1,28.02646435607571,120.64822032843621
481,815,-10.25777431,-36.98709074,28.00644,120.59212,28.022225,120.579329,-1,28.02754658695652,120.5927625666996
1062,2964,23.48286133,17.05761786,28.07018,120.74169,28.07691,120.77662,-1,28.0688212368421,120.75232676315791
270,736,-12.62134697,32.50642487,28.01764,120.68649,28.02026,120.67933,-1,28.01665533166333,120.68395215130259
482,2637,29.69480234,34.39443579,27.97359,120.74776,27.99476,120.73128,-1,27.9832064862249,120.73087542814596
936,1646,-53.21814241,2.329305521,28.02145,120.63334,28.03083,120.63755,-1,28.02646435607571,120.64822032843621
1421,1774,0.626013465,-9.771715572,27.98936,120.6427,27.99094,120.65242,-1,27.974714922237407,120.64213955798085
2453,2483,-33.46368313,-38.51884336,28.04644,120.60417,28.02455,120.61196,-1,28.032579904438965,120.61508961282372
828,1536,11.59423626,9.309171868,27.96168,120.677789,27.985,120.67851,-1,27.98019494043322,120.67445415667837
73,584,-12.69017803,-9.963582976,28.01003,120.63314,27.99383,120.62841,-1,27.994554579966323,120.63662441498319
959,1506,-40.14590805,-13.06627696,28.009115,120.657413,28.02799,120.66168,-1,28.02646435607571,120.64822032843621
2750,2756,5.741835379,35.71309654,28.00455,120.70115,27.98645,120.68772,-1,27.997167498855806,120.6965559652936
1496,2508,19.38963658,2.793995238,27.97767,120.70127,27.96724,120.66561,-1,27.98019494043322,120.67445415667837
599,1845,33.80593636,36.95653849,27.97321,120.72684,27.99406,120.72557,-1,27.9832064862249,120.73087542814596
387,1618,-10.55313859,-30.82820242,28.0246,120.58292,28.00977,120.60049,-1,28.02754658695652,120.5927625666996
2124,2644,44.32332969,12.14001898,28.0048,120.764,28.019199,120.784475,-1,28.02407278070176,120.76344128508772
306,752,29.85472873,-13.83637753,27.93177,120.67802,27.9454,120.65697,-1,27.94376377530121,120.6807762915662
426,1273,-38.21026848,-9.019841726,28.025933,120.641498,28.02347,120.61544,-1,28.032579904438965,120.61508961282372
1709,2300,37.86965344,14.79611864,27.97034,120.76311,27.99832,120.72424,-1,27.9832064862249,120.73087542814596
646,2899,-40.72512639,9.292727542,28.02101,120.67872,28.02802,120.65472,-1,28.02646435607571,120.64822032843621
2237,2353,30.28645335,-20.7087776,27.92797,120.69797,27.973777,120.682079,-1,27.94376377530121,120.6807762915662
1145,2433,-41.17030626,13.65243863,28.024208,120.653538,28.02202,120.66394,-1,28.02646435607571,120.64822032843621
341,545,11.53419545,-4.008768001,27.98975,120.64468,27.96676,120.65937,-1,27.974714922237407,120.64213955798085
409,2028,71.43207042,-3.769111875,27.95855,120.75661,27.92122,120.80887,-1,27.95000695011086,120.78102508758309
2453,2818,-35.2054508,-39.07903012,28.04644,120.60417,28.04104,120.58846,-1,28.044052805114628,120.59764638977073
928,2279,26.54307535,48.01403694,27.99601,120.708,27.98388,120.70501,-1,27.997167498855806,120.6965559652936
1503,1572,-38.35271093,-37.59783337,28.0363,120.5857,28.02693,120.60664,-1,28.02754658695652,120.5927625666996
1400,1428,-33.78907403,-8.022785512,28.01833,120.60806,28.02259,120.62662,-1,28.032579904438965,120.61508961282372
142,227,-42.46559868,-21.5199825,28.07201,120.60483,28.05333,120.63083,-1,28.06240307891061,120.60650673393843
615,925,-6.974599894,10.80504524,27.99109,120.67677,28.00554,120.66603,-1,28.002290893566702,120.6712867918639
1560,2453,-39.18514671,-38.78678589,28.034241,120.588717,28.04644,120.60417,-1,28.044052805114628,120.59764638977073
47,90,46.48311332,9.867306329,27.97433,120.75967,27.96939,120.78179,-1,27.95000695011086,120.78102508758309
307,2968,-23.27796756,19.36709295,28.01573,120.65876,28.02802,120.6546,-1,28.02646435607571,120.64822032843621
906,2611,4.745752123,15.2718388,28.01211,120.69386,27.995832,120.677166,-1,27.997167498855806,120.6965559652936
9,2715,-12.86049434,41.99783178,27.99378,120.6501,27.99435,120.66326,-1,28.002290893566702,120.6712867918639
422,1178,9.029988033,35.669013,28.00525,120.70299,27.99689,120.69531,-1,27.997167498855806,120.6965559652936
3,1094,-21.19646238,-46.16272472,28.03927,120.5877,28.01845,120.59962,-1,28.02754658695652,120.5927625666996
1610,2150,-41.03633624,-34.08495565,28.05249,120.60567,27.99711,120.58895,-1,28.021301319444447,120.60475608333334
72,1876,20.47480952,-44.29318074,27.97367,120.59704,27.954186,120.587915,-1,27.963814004726906,120.59917123319326
318,2767,-10.24836557,5.716371086,27.97271,120.64743,28.00293,120.64916,-1,27.990803190363362,120.65275680331753
794,2849,20.21947751,-34.17323891,27.96834,120.57402,27.92064,120.57853,-1,27.963814004726906,120.59917123319326
273,1217,-35.82919319,3.507034761,28.02613,120.64691,28.02385,120.64132,-1,28.02646435607571,120.64822032843621
836,2150,-25.95519612,-31.17293667,28.02242,120.60801,27.99711,120.58895,-1,28.00422358593749,120.59381447265628
1767,2539,0.238889841,-16.48202694,27.97914,120.65482,27.97231,120.62724,-1,27.974714922237407,120.64213955798085
335,1052,20.64102828,-7.371502039,27.93483,120.66784,27.97486,120.72843,-1,27.962562888998033,120.69584413064827
599,1470,22.81471909,-0.212770526,27.97321,120.72684,27.97225,120.68006,-1,27.962562888998033,120.69584413064827
2316,2602,-28.09995906,-31.60976149,28.0271,120.60091,28.041463,120.586511,-1,28.02754658695652,120.5927625666996
2118,2567,2.683405607,10.94975454,27.99228,120.66244,27.992138,120.656444,-1,27.98019494043322,120.67445415667837
341,487,1.910325383,-16.76877018,27.98975,120.64468,27.98776,120.67428,-1,27.988047098484852,120.65259493181814
2528,2717,-42.10905136,11.07345569,28.023744,120.653645,28.024111,120.656361,-1,28.02646435607571,120.64822032843621
93,2564,16.9383829,-5.669529782,27.95117,120.66753,27.96169,120.70433,-1,27.962562888998033,120.69584413064827
510,2213,-36.81383033,-27.25381978,28.04567,120.60077,28.0397,120.63304,-1,28.044052805114628,120.59764638977073
468,1140,-14.93608249,-50.35539338,28.02464,120.59155,28.04193,120.57698,-1,28.02754658695652,120.5927625666996
772,2763,-41.92581126,-28.64701193,28.05187,120.61117,28.06783,120.61801,-1,28.06240307891061,120.60650673393843
213,740,-46.58583951,4.838035676,28.01009,120.63564,28.011421,120.622423,-1,28.013442647701144,120.63344099195398
703,1204,9.783085143,-33.9204662,27.99417,120.59982,27.94777,120.6125,-1,27.963814004726906,120.59917123319326
1821,2425,18.54244307,55.9062627,27.98011,120.74803,28.001305,120.717516,-1,27.9832064862249,120.73087542814596
761,909,-45.62954226,2.932903255,28.02569,120.64175,27.95992,120.64877,-1,27.990803190363362,120.65275680331753
269,1709,40.80578895,13.41155308,27.96807,120.80604,27.97034,120.76311,-1,27.95000695011086,120.78102508758309
42,1767,-8.22888711,7.325671265,28.0014,120.65569,27.97914,120.65482,-1,27.990803190363362,120.65275680331753
943,1806,27.83838216,26.59015444,27.98369,120.71502,27.971111,120.759166,-1,27.9832064862249,120.73087542814596
309,621,17.65867779,-43.99387182,27.95804,120.59516,27.98848,120.61075,-1,27.963814004726906,120.59917123319326
486,912,41.8752397,29.03479922,27.97508,120.74612,27.98324,120.72334,-1,27.9832064862249,120.73087542814596
1132,1306,-6.724642095,1.483814648,27.99853,120.6532,27.99383,120.62833,-1,27.994554579966323,120.63662441498319
963,1305,47.33373251,-1.062106516,27.93043,120.76147,27.92668,120.81126,-1,27.95000695011086,120.78102508758309
1698,2224,9.274423152,12.25994383,27.95861,120.665556,27.98445,120.67253,-1,27.98019494043322,120.67445415667837
2185,2668,16.19437023,-35.0079238,27.97251,120.60263,27.94903,120.59549,-1,27.963814004726906,120.59917123319326
271,2853,10.78443643,-51.00672534,27.956794,120.567095,27.97599,120.59211,-1,27.963814004726906,120.59917123319326
19,2567,5.901825073,6.712344793,27.98443,120.66958,27.992138,120.656444,-1,27.98019494043322,120.67445415667837
84,780,-22.00149816,46.82104341,28.01988,120.68913,28.01006,120.68043,-1,27.997167498855806,120.6965559652936
522,1749,20.948531,-43.54082205,27.95536,120.60011,27.97581,120.57281,-1,27.963814004726906,120.59917123319326
130,675,32.54454838,-45.0940606,27.90369,120.65562,27.91318,120.6689,-1,27.910377117283947,120.66762170576135
32,839,33.24359468,15.18080299,28.02917,120.77439,28.02525,120.77112,-1,28.02407278070176,120.76344128508772
41,621,9.501980556,-42.87978582,27.95746,120.61208,27.98848,120.61075,-1,27.963814004726906,120.59917123319326
803,1650,-30.35796385,-1.191721644,28.02715,120.65114,28.020022,120.631375,-1,28.02620499278847,120.62795083653852
1134,2431,-15.8675478,-6.440083773,27.99644,120.63354,28.0053,120.633,-1,27.994554579966323,120.63662441498319
44,1269,-20.94557513,-4.78675782,28.008228,120.633894,28.00799,120.62655,-1,28.013442647701144,120.63344099195398
642,2422,56.99272841,-4.023946565,27.942723,120.757662,27.93079,120.82979,-1,27.95000695011086,120.78102508758309
1718,2305,8.00570155,70.27089025,28.001831,120.717278,27.98543,120.73922,-1,27.9832064862249,120.73087542814596
1572,2666,-32.79092766,-33.73425557,28.02693,120.60664,28.04116,120.62863,-1,28.032579904438965,120.61508961282372
475,2373,-2.087852907,-15.07377782,27.98226,120.62389,27.99672,120.65264,-1,27.994554579966323,120.63662441498319
124,2373,-2.210027336,-13.55867756,27.99261,120.62341,27.99672,120.65264,-1,27.994554579966323,120.63662441498319
293,2213,-54.09369755,0.113031198,28.02476,120.635142,28.0397,120.63304,-1,28.02646435607571,120.64822032843621
1134,1698,-1.135205894,-13.00144862,27.99644,120.63354,27.95861,120.665556,-1,27.974714922237407,120.64213955798085
61,594,-0.571577195,-1.755367993,28.00969,120.67408,27.99348,120.67357,-1,28.002290893566702,120.6712867918639
312,552,20.02431371,-6.948108691,27.97483,120.67456,27.96536,120.74141,-1,27.962562888998033,120.69584413064827
1416,2542,-27.27779143,-16.37367309,28.01137,120.64581,28.01903,120.61189,-1,28.019566281250004,120.62762658333332
408,1170,-37.33962543,-7.793928123,28.05042,120.6339,28.023333,120.636389,-1,28.02646435607571,120.64822032843621
193,2305,26.86312408,15.33107184,28.02809,120.78452,27.98543,120.73922,-1,27.999142064102553,120.7773517179487
868,1761,-4.33073383,33.87696718,28.01279,120.66871,27.99851,120.67952,-1,28.002290893566702,120.6712867918639
1446,2970,19.68328392,-31.11557914,27.98015,120.60519,27.9567,120.57364,-1,27.963814004726906,120.59917123319326
415,2899,-46.57362931,25.69407926,28.01975,120.65219,28.02802,120.65472,-1,28.02646435607571,120.64822032843621
1453,1837,-7.089502545,-18.95616507,27.99832,120.6366,27.98603,120.63754,-1,27.994554579966323,120.63662441498319
426,1298,-35.68384167,-0.086586037,28.025933,120.641498,28.01943,120.636564,-1,28.02646435607571,120.64822032843621
1108,2508,29.31289082,-15.78163153,27.924685,120.69711,27.96724,120.66561,-1,27.94376377530121,120.6807762915662
566,2353,10.70581353,11.15129044,28.0085,120.68531,27.973777,120.682079,-1,27.98019494043322,120.67445415667837
2453,2509,-37.2453226,-33.07478011,28.04644,120.60417,28.02225,120.60442,-1,28.032579904438965,120.61508961282372
109,2004,-38.21328954,-41.20028842,28.03316,120.59087,28.05469,120.58692,-1,28.044052805114628,120.59764638977073
402,803,-26.82292166,27.31316968,28.01188,120.66205,28.02715,120.65114,-1,28.02646435607571,120.64822032843621
1093,2316,-15.03612664,-40.76276742,28.03228,120.58055,28.0271,120.60091,-1,28.02754658695652,120.5927625666996
1589,1842,33.29719894,15.29175363,28.02956,120.75507,28.02971,120.77817,-1,28.02407278070176,120.76344128508772
761,2575,-36.90740425,-8.909695984,28.02569,120.64175,28.02926,120.59028,-1,28.026435845454554,120.61261207272723
364,2290,-9.544428915,-31.43682999,28.01704,120.5833,28.01109,120.5954,-1,28.02754658695652,120.5927625666996
305,876,-45.27495666,3.554765307,28.008511,120.618079,28.01851,120.63892,-1,28.013442647701144,120.63344099195398
1022,1378,33.67733838,28.38056796,27.99539,120.7173,27.9833,120.74401,-1,27.9832064862249,120.73087542814596
1947,2366,17.9714521,12.92824487,27.98803,120.67876,27.97973,120.67677,-1,27.98019494043322,120.67445415667837
86,1428,-26.04070296,9.375058222,28.01563,120.65181,28.02259,120.62662,-1,28.02646435607571,120.64822032843621
1698,2298,26.55850963,-18.0187104,27.95861,120.665556,27.92952,120.68107,-1,27.94376377530121,120.6807762915662
647,1848,9.644398808,-41.49925727,27.9749,120.63133,27.96164,120.66747,-1,27.974714922237407,120.64213955798085
1478,1510,-34.12505314,-3.701834959,28.02333,120.63639,28.023269,120.632426,-1,28.02646435607571,120.64822032843621
